sep=; 
"region";"url_region";"estacion";"estacion_enlinea";"url_estacion";"provincia";"comuna";"coord_utm";"huso";"longitud";"latitud";"contaminante";"contaminante_desc";"contaminante_cod";"contaminante_tecnica";"contaminante_fechaInicio";"contaminante_fechaFin";"contaminante_altura";"url_contaminante";"fecha_consulta";"pollutant";"unidad";"macro";"from";"to";"fecha_fin_actual";"url_descarga";"metrica";"ano_inicio";"ano_fin";"mes_inicio";"mes_fin"
"IV";"/index.php/region/index/id/IV";"Andacollo";TRUE;"/index.php/estacion/index/id/171";"Elqui";"Andacollo";"299236 E 6654136 N";"19";-71.0861361539625;-30.2277602244762;"Radiación global";"Radiación global(Rad. Global - W/m2)";"GLOB";"SENSOR - APOGEE CS300";2009-07-15;2013-07-31;"2m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Andacollo&macropath=./RIV/420/Met/GLOB&macro=horario_002&from=090715&to=130731&";2020-07-16;"rad_2m";"W/m2";"./RIV/420/Met/GLOB/horario_002.ic";"090715";"130731";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/420/Met/GLOB/horario_002.ic&from=090715&to=130731&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2009;2013;"07";"07"
"IV";"/index.php/region/index/id/IV";"Andacollo";TRUE;"/index.php/estacion/index/id/171";"Elqui";"Andacollo";"299236 E 6654136 N";"19";-71.0861361539625;-30.2277602244762;"Radiación global";"Radiación global(Rad. Global - W/m2)";"GLOB";"SENSOR - APOGEE CS300";2013-02-28;2020-07-15;"3m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Andacollo&macropath=./RIV/420/Met/GLOB&macro=horario_003&from=130228&to=200715&";2020-07-16;"rad_3m";"W/m2";"./RIV/420/Met/GLOB/horario_003.ic";"130228";"200715";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/420/Met/GLOB/horario_003.ic&from=130228&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2013;2020;"02";"07"
"IV";"/index.php/region/index/id/IV";"Andacollo";TRUE;"/index.php/estacion/index/id/171";"Elqui";"Andacollo";"299236 E 6654136 N";"19";-71.0861361539625;-30.2277602244762;"Presión atmosférica";"Presión atmosférica(Presión - mbar)";"PRES";"SENSOR - VAISALA PTB110";2007-06-09;2020-07-16;"3m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Andacollo&macropath=./RIV/420/Met/PRES&macro=horario_003&from=070609&to=200716&";2020-07-16;"pres_3m";"mbar";"./RIV/420/Met/PRES/horario_003.ic";"070609";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/420/Met/PRES/horario_003.ic&from=070609&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2007;2020;"06";"07"
"IV";"/index.php/region/index/id/IV";"Andacollo";TRUE;"/index.php/estacion/index/id/171";"Elqui";"Andacollo";"299236 E 6654136 N";"19";-71.0861361539625;-30.2277602244762;"Presión atmosférica";"Presión atmosférica(Presión - mbar)";"PRES";"SENSOR - VAISALA PTB110";2009-07-15;2013-07-31;"2m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Andacollo&macropath=./RIV/420/Met/PRES&macro=horario_002&from=090715&to=130731&";2020-07-16;"pres_2m";"mbar";"./RIV/420/Met/PRES/horario_002.ic";"090715";"130731";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/420/Met/PRES/horario_002.ic&from=090715&to=130731&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2009;2013;"07";"07"
"IV";"/index.php/region/index/id/IV";"Andacollo";TRUE;"/index.php/estacion/index/id/171";"Elqui";"Andacollo";"299236 E 6654136 N";"19";-71.0861361539625;-30.2277602244762;"Humedad relativa del aire";"Humedad relativa del aire(Humedad relativa - %)";"RHUM";"SENSOR - CS HMP50";2009-07-15;2013-07-31;"2m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Andacollo&macropath=./RIV/420/Met/RHUM&macro=horario_002&from=090715&to=130731&";2020-07-16;"hr_2m";"%";"./RIV/420/Met/RHUM/horario_002.ic";"090715";"130731";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/420/Met/RHUM/horario_002.ic&from=090715&to=130731&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2009;2013;"07";"07"
"IV";"/index.php/region/index/id/IV";"Andacollo";TRUE;"/index.php/estacion/index/id/171";"Elqui";"Andacollo";"299236 E 6654136 N";"19";-71.0861361539625;-30.2277602244762;"Humedad relativa del aire";"Humedad relativa del aire(Humedad relativa - %)";"RHUM";"SENSOR - CS HMP50";2013-01-01;2020-07-16;"3m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Andacollo&macropath=./RIV/420/Met/RHUM&macro=horario_003&from=130101&to=200716&";2020-07-16;"hr_3m";"%";"./RIV/420/Met/RHUM/horario_003.ic";"130101";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/420/Met/RHUM/horario_003.ic&from=130101&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2013;2020;"01";"07"
"IV";"/index.php/region/index/id/IV";"Andacollo";TRUE;"/index.php/estacion/index/id/171";"Elqui";"Andacollo";"299236 E 6654136 N";"19";-71.0861361539625;-30.2277602244762;"Temperatura ambiente";"Temperatura ambiente(Temperatura - °C)";"TEMP";"SENSOR - CS HMP50";2009-07-15;2013-07-31;"2m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Andacollo&macropath=./RIV/420/Met/TEMP&macro=horario_002&from=090715&to=130731&";2020-07-16;"temp_2m";"°C";"./RIV/420/Met/TEMP/horario_002.ic";"090715";"130731";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/420/Met/TEMP/horario_002.ic&from=090715&to=130731&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2009;2013;"07";"07"
"IV";"/index.php/region/index/id/IV";"Andacollo";TRUE;"/index.php/estacion/index/id/171";"Elqui";"Andacollo";"299236 E 6654136 N";"19";-71.0861361539625;-30.2277602244762;"Temperatura ambiente";"Temperatura ambiente(Temperatura - °C)";"TEMP";"SENSOR - CS HMP50";2013-02-28;2020-07-16;"10m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Andacollo&macropath=./RIV/420/Met/TEMP&macro=horario_010&from=130228&to=200716&";2020-07-16;"temp_10m";"°C";"./RIV/420/Met/TEMP/horario_010.ic";"130228";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/420/Met/TEMP/horario_010.ic&from=130228&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2013;2020;"02";"07"
"IV";"/index.php/region/index/id/IV";"Andacollo";TRUE;"/index.php/estacion/index/id/171";"Elqui";"Andacollo";"299236 E 6654136 N";"19";-71.0861361539625;-30.2277602244762;"Dirección del viento";"Dirección del viento(Dir. viento - °)";"WDIR";"SENSOR - RM YOUNG 5303";2009-07-15;2020-07-16;"10m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Andacollo&macropath=./RIV/420/Met/WDIR&macro=horario_010&from=090715&to=200716&";2020-07-16;"wd_10m";"°";"./RIV/420/Met/WDIR/horario_010.ic";"090715";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/420/Met/WDIR/horario_010.ic&from=090715&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2009;2020;"07";"07"
"IV";"/index.php/region/index/id/IV";"Andacollo";TRUE;"/index.php/estacion/index/id/171";"Elqui";"Andacollo";"299236 E 6654136 N";"19";-71.0861361539625;-30.2277602244762;"Velocidad del viento";"Velocidad del viento(Vel. viento - m/s)";"WSPD";"SENSOR - RM YOUNG 5303";2009-07-15;2020-07-16;"10m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Andacollo&macropath=./RIV/420/Met/WSPD&macro=horario_010&from=090715&to=200716&";2020-07-16;"ws_10m";"m/s";"./RIV/420/Met/WSPD/horario_010.ic";"090715";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/420/Met/WSPD/horario_010.ic&from=090715&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2009;2020;"07";"07"
"IV";"/index.php/region/index/id/IV";"Chepiquilla";TRUE;"/index.php/estacion/index/id/156";"Elqui";"Andacollo";"299687 E 6651480 N";"19";-71.0819574129218;-30.2517873405938;"Material particulado MP 10";"(MP 10 - µg/m3N)";"PM10";"Beta";2005-01-02;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Chepiquilla&macropath=./RIV/411/Cal/PM10&macro=PM10.diario.diario&from=050102&to=200715&";2020-07-16;"mp10";"ug/m3N";"./RIV/411/Cal/PM10/PM10.diario.diario.ic";"050102";"200715";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/411/Cal/PM10/PM10.diario.diario.ic&from=050102&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2005;2020;"01";"07"
"IV";"/index.php/region/index/id/IV";"Chepiquilla";TRUE;"/index.php/estacion/index/id/156";"Elqui";"Andacollo";"299687 E 6651480 N";"19";-71.0819574129218;-30.2517873405938;"Material particulado MP 10";"(MP 10 - µg/m3N)";"PM10";"Beta";2005-01-02;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Chepiquilla&macropath=./RIV/411/Cal/PM10&macro=PM10.horario.horario&from=160701&to=200716&";2020-07-16;"mp10";"ug/m3N";"./RIV/411/Cal/PM10/PM10.horario.horario.ic";"160701";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/411/Cal/PM10/PM10.horario.horario.ic&from=160701&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2016;2020;"07";"07"
"IV";"/index.php/region/index/id/IV";"Chepiquilla";TRUE;"/index.php/estacion/index/id/156";"Elqui";"Andacollo";"299687 E 6651480 N";"19";-71.0819574129218;-30.2517873405938;"Dirección del viento";"Dirección del viento(Dir. viento - °)";"WDIR";"No informado";2016-07-01;2016-07-20;"10m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Chepiquilla&macropath=./RIV/411/Met/WDIR&macro=horario_010&from=160701&to=160720&";2020-07-16;"wd_10m";"°";"./RIV/411/Met/WDIR/horario_010.ic";"160701";"160720";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/411/Met/WDIR/horario_010.ic&from=160701&to=160720&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2016;2016;"07";"07"
"IV";"/index.php/region/index/id/IV";"Chepiquilla";TRUE;"/index.php/estacion/index/id/156";"Elqui";"Andacollo";"299687 E 6651480 N";"19";-71.0819574129218;-30.2517873405938;"Velocidad del viento";"Velocidad del viento(Vel. viento - m/s)";"WSPD";"Anemómetro";2009-11-13;2016-07-20;"10m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Chepiquilla&macropath=./RIV/411/Met/WSPD&macro=horario_010&from=091113&to=160720&";2020-07-16;"ws_10m";"m/s";"./RIV/411/Met/WSPD/horario_010.ic";"091113";"160720";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/411/Met/WSPD/horario_010.ic&from=091113&to=160720&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2009;2016;"11";"07"
"IV";"/index.php/region/index/id/IV";"El Sauce";TRUE;"/index.php/estacion/index/id/150";"Elqui";"Andacollo";"298447 E 6653538 N";"19";-71.0944444110818;-30.2330223924944;"Material particulado MP 10";"(MP 10 - µg/m3N)";"PM10";"Atenuación Beta";2009-06-01;2019-08-27;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=El Sauce&macropath=./RIV/412/Cal/PM10&macro=PM10.diario.diario&from=090601&to=190827&";2020-07-16;"mp10";"ug/m3N";"./RIV/412/Cal/PM10/PM10.diario.diario.ic";"090601";"190827";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/412/Cal/PM10/PM10.diario.diario.ic&from=090601&to=190827&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2009;2019;"06";"08"
"IV";"/index.php/region/index/id/IV";"El Sauce";TRUE;"/index.php/estacion/index/id/150";"Elqui";"Andacollo";"298447 E 6653538 N";"19";-71.0944444110818;-30.2330223924944;"Material particulado MP 10";"(MP 10 - µg/m3N)";"PM10";"Atenuación Beta";2009-06-01;2019-08-27;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=El Sauce&macropath=./RIV/412/Cal/PM10&macro=PM10.horario.horario&from=160430&to=190828&";2020-07-16;"mp10";"ug/m3N";"./RIV/412/Cal/PM10/PM10.horario.horario.ic";"160430";"190828";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/412/Cal/PM10/PM10.horario.horario.ic&from=160430&to=190828&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2016;2019;"04";"08"
"IV";"/index.php/region/index/id/IV";"El Sauce";TRUE;"/index.php/estacion/index/id/150";"Elqui";"Andacollo";"298447 E 6653538 N";"19";-71.0944444110818;-30.2330223924944;"Dirección del viento";"Dirección del viento(Dir. viento - °)";"WDIR";"Sensor - Met One Young 044-2 Linearity";2016-04-30;2019-08-28;"10m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=El Sauce&macropath=./RIV/412/Met/WDIR&macro=horario_010&from=160430&to=190828&";2020-07-16;"wd_10m";"°";"./RIV/412/Met/WDIR/horario_010.ic";"160430";"190828";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/412/Met/WDIR/horario_010.ic&from=160430&to=190828&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2016;2019;"04";"08"
"IV";"/index.php/region/index/id/IV";"El Sauce";TRUE;"/index.php/estacion/index/id/150";"Elqui";"Andacollo";"298447 E 6653538 N";"19";-71.0944444110818;-30.2330223924944;"Velocidad del viento";"Velocidad del viento(Vel. viento - m/s)";"WSPD";"Sensor - Met One Young 053";2016-04-30;2019-08-28;"10m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=El Sauce&macropath=./RIV/412/Met/WSPD&macro=horario_010&from=160430&to=190828&";2020-07-16;"ws_10m";"m/s";"./RIV/412/Met/WSPD/horario_010.ic";"160430";"190828";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/412/Met/WSPD/horario_010.ic&from=160430&to=190828&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2016;2019;"04";"08"
"IV";"/index.php/region/index/id/IV";"Hospital";TRUE;"/index.php/estacion/index/id/268";"Elqui";"Andacollo";"299236 E 6654140 N";"19";-71.0861353921716;-30.2277241512993;"Material particulado MP 10";"(MP 10 - µg/m3N)";"PM10";"Atenuación Beta";2007-01-03;2018-12-04;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Hospital&macropath=./RIV/414/Cal/PM10&macro=PM10.diario.diario&from=070103&to=181204&";2020-07-16;"mp10";"ug/m3N";"./RIV/414/Cal/PM10/PM10.diario.diario.ic";"070103";"181204";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/414/Cal/PM10/PM10.diario.diario.ic&from=070103&to=181204&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2007;2018;"01";"12"
"IV";"/index.php/region/index/id/IV";"Hospital";TRUE;"/index.php/estacion/index/id/268";"Elqui";"Andacollo";"299236 E 6654140 N";"19";-71.0861353921716;-30.2277241512993;"Material particulado MP 10";"(MP 10 - µg/m3N)";"PM10";"Atenuación Beta";2007-01-03;2018-12-04;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Hospital&macropath=./RIV/414/Cal/PM10&macro=PM10.horario.horario&from=160501&to=181205&";2020-07-16;"mp10";"ug/m3N";"./RIV/414/Cal/PM10/PM10.horario.horario.ic";"160501";"181205";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/414/Cal/PM10/PM10.horario.horario.ic&from=160501&to=181205&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2016;2018;"05";"12"
"IV";"/index.php/region/index/id/IV";"Hospital";TRUE;"/index.php/estacion/index/id/268";"Elqui";"Andacollo";"299236 E 6654140 N";"19";-71.0861353921716;-30.2277241512993;"Radiación global";"Radiación global(Rad. Global - W/m2)";"GLOB";"SENSOR - LI-COR LI-200X";2016-04-20;2019-07-25;"3m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Hospital&macropath=./RIV/414/Met/GLOB&macro=horario_003&from=160420&to=190725&";2020-07-16;"rad_3m";"W/m2";"./RIV/414/Met/GLOB/horario_003.ic";"160420";"190725";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/414/Met/GLOB/horario_003.ic&from=160420&to=190725&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2016;2019;"04";"07"
"IV";"/index.php/region/index/id/IV";"Hospital";TRUE;"/index.php/estacion/index/id/268";"Elqui";"Andacollo";"299236 E 6654140 N";"19";-71.0861353921716;-30.2277241512993;"Presión atmosférica";"Presión atmosférica(Presión - hPa)";"PRES";"Sensor - Setra 278";2016-04-20;2019-07-25;"3m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Hospital&macropath=./RIV/414/Met/PRES&macro=horario_003&from=160420&to=190725&";2020-07-16;"pres_3m";"hPa";"./RIV/414/Met/PRES/horario_003.ic";"160420";"190725";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/414/Met/PRES/horario_003.ic&from=160420&to=190725&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2016;2019;"04";"07"
"IV";"/index.php/region/index/id/IV";"Hospital";TRUE;"/index.php/estacion/index/id/268";"Elqui";"Andacollo";"299236 E 6654140 N";"19";-71.0861353921716;-30.2277241512993;"Precipitaciones";"Precipitaciones(Precipitaciones - mm)";"RAIN";"Sensor - Texas 525";2016-05-01;2019-07-25;"4m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Hospital&macropath=./RIV/414/Met/RAIN&macro=horario_004&from=160501&to=190725&";2020-07-16;"pp_4m";"mm";"./RIV/414/Met/RAIN/horario_004.ic";"160501";"190725";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/414/Met/RAIN/horario_004.ic&from=160501&to=190725&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2016;2019;"05";"07"
"IV";"/index.php/region/index/id/IV";"Hospital";TRUE;"/index.php/estacion/index/id/268";"Elqui";"Andacollo";"299236 E 6654140 N";"19";-71.0861353921716;-30.2277241512993;"Humedad relativa del aire";"Humedad relativa del aire(Humedad relativa - %)";"RHUM";"Sensor - Vaisala HPM60";2016-04-20;2019-07-25;"3m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Hospital&macropath=./RIV/414/Met/RHUM&macro=horario_003&from=160420&to=190725&";2020-07-16;"hr_3m";"%";"./RIV/414/Met/RHUM/horario_003.ic";"160420";"190725";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/414/Met/RHUM/horario_003.ic&from=160420&to=190725&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2016;2019;"04";"07"
"IV";"/index.php/region/index/id/IV";"Hospital";TRUE;"/index.php/estacion/index/id/268";"Elqui";"Andacollo";"299236 E 6654140 N";"19";-71.0861353921716;-30.2277241512993;"Temperatura ambiente";"Temperatura ambiente(Temperatura - °C)";"TEMP";"Sensor - Vaisala HPM60";2016-04-20;2019-07-25;"10m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Hospital&macropath=./RIV/414/Met/TEMP&macro=horario_010&from=160420&to=190725&";2020-07-16;"temp_10m";"°C";"./RIV/414/Met/TEMP/horario_010.ic";"160420";"190725";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/414/Met/TEMP/horario_010.ic&from=160420&to=190725&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2016;2019;"04";"07"
"IV";"/index.php/region/index/id/IV";"Hospital";TRUE;"/index.php/estacion/index/id/268";"Elqui";"Andacollo";"299236 E 6654140 N";"19";-71.0861353921716;-30.2277241512993;"Dirección del viento";"Dirección del viento(Dir. viento - °)";"WDIR";"SENSOR - MET ONE 034B";2016-04-20;2019-07-25;"10m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Hospital&macropath=./RIV/414/Met/WDIR&macro=horario_010&from=160420&to=190725&";2020-07-16;"wd_10m";"°";"./RIV/414/Met/WDIR/horario_010.ic";"160420";"190725";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/414/Met/WDIR/horario_010.ic&from=160420&to=190725&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2016;2019;"04";"07"
"IV";"/index.php/region/index/id/IV";"Hospital";TRUE;"/index.php/estacion/index/id/268";"Elqui";"Andacollo";"299236 E 6654140 N";"19";-71.0861353921716;-30.2277241512993;"Velocidad del viento";"Velocidad del viento(Vel. viento - m/s)";"WSPD";"SENSOR - MET ONE 034B";2016-04-20;2019-07-25;"10m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Hospital&macropath=./RIV/414/Met/WSPD&macro=horario_010&from=160420&to=190725&";2020-07-16;"ws_10m";"m/s";"./RIV/414/Met/WSPD/horario_010.ic";"160420";"190725";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/414/Met/WSPD/horario_010.ic&from=160420&to=190725&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2016;2019;"04";"07"
"IV";"/index.php/region/index/id/IV";"Urmeneta - Plaza Centenario";TRUE;"/index.php/estacion/index/id/148";"Elqui";"Andacollo";"299480 E 6653245 N";"19";-71.0837716765867;-30.2358358606235;"Material particulado MP 10";"(MP 10 - µg/m3N)";"PM10";"Beta";2005-01-02;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Urmeneta - Plaza Centenario&macropath=./RIV/415/Cal/PM10&macro=PM10.diario.diario&from=050102&to=200715&";2020-07-16;"mp10";"ug/m3N";"./RIV/415/Cal/PM10/PM10.diario.diario.ic";"050102";"200715";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/415/Cal/PM10/PM10.diario.diario.ic&from=050102&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2005;2020;"01";"07"
"IV";"/index.php/region/index/id/IV";"Urmeneta - Plaza Centenario";TRUE;"/index.php/estacion/index/id/148";"Elqui";"Andacollo";"299480 E 6653245 N";"19";-71.0837716765867;-30.2358358606235;"Material particulado MP 10";"(MP 10 - µg/m3N)";"PM10";"Beta";2005-01-02;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Urmeneta - Plaza Centenario&macropath=./RIV/415/Cal/PM10&macro=PM10.horario.horario&from=160701&to=200716&";2020-07-16;"mp10";"ug/m3N";"./RIV/415/Cal/PM10/PM10.horario.horario.ic";"160701";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/415/Cal/PM10/PM10.horario.horario.ic&from=160701&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2016;2020;"07";"07"
"IV";"/index.php/region/index/id/IV";"Urmeneta - Plaza Centenario";TRUE;"/index.php/estacion/index/id/148";"Elqui";"Andacollo";"299480 E 6653245 N";"19";-71.0837716765867;-30.2358358606235;"Dirección del viento";"Dirección del viento";"WDIR";"No informado";2016-07-01;2016-07-20;"10m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Urmeneta - Plaza Centenario&macropath=./RIV/415/Met/WDIR&macro=horario_010&from=160701&to=160720&";2020-07-16;"wd_10m";"°";"./RIV/415/Met/WDIR/horario_010.ic";"160701";"160720";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/415/Met/WDIR/horario_010.ic&from=160701&to=160720&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2016;2016;"07";"07"
"IV";"/index.php/region/index/id/IV";"Urmeneta - Plaza Centenario";TRUE;"/index.php/estacion/index/id/148";"Elqui";"Andacollo";"299480 E 6653245 N";"19";-71.0837716765867;-30.2358358606235;"Velocidad del viento";"Velocidad del viento";"WSPD";"No informado";2016-07-01;2016-07-20;"10m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Urmeneta - Plaza Centenario&macropath=./RIV/415/Met/WSPD&macro=horario_010&from=160701&to=160720&";2020-07-16;"ws_10m";"m/s";"./RIV/415/Met/WSPD/horario_010.ic";"160701";"160720";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RIV/415/Met/WSPD/horario_010.ic&from=160701&to=160720&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2016;2016;"07";"07"
